seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
13776,2025,USA.W.USL.1,131454,327485,7,7,7,1,1,0,0,0,0,4,7,2,0,0,2,2025-12-02 06:05:00
13776,2025,USA.W.USL.1,131451,327584,11,0,15,12,3,0,0,4,0,1,11,0,0,0,7,2025-12-02 06:05:01
13776,2025,USA.W.USL.1,131453,328320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:05:02
13776,2025,USA.W.USL.1,131447,328567,10,0,12,20,0,0,0,1,0,4,13,1,0,0,13,2025-12-02 06:05:00
13776,2025,USA.W.USL.1,131447,328574,1,0,1,0,0,0,0,0,0,0,0,0,0,6,2,2025-12-02 06:05:00
13776,2025,USA.W.USL.1,131449,329056,12,1,15,17,2,0,0,1,0,0,3,0,0,0,18,2025-12-02 06:05:01
13776,2025,USA.W.USL.1,131453,329086,4,0,0,0,0,0,0,0,0,0,0,0,0,12,8,2025-12-02 06:05:02
13776,2025,USA.W.USL.1,131448,329437,14,5,8,12,0,0,0,0,0,2,7,0,0,0,7,2025-12-02 06:05:01
13776,2025,USA.W.USL.1,131452,329967,13,0,9,13,2,0,0,2,0,2,12,0,0,0,16,2025-12-02 06:04:59
13776,2025,USA.W.USL.1,131452,331121,12,1,15,10,1,0,0,4,0,4,9,0,0,0,13,2025-12-02 06:04:59
13776,2025,USA.W.USL.1,131451,331470,11,0,13,18,2,0,0,0,0,2,4,0,0,0,7,2025-12-02 06:05:01
13776,2025,USA.W.USL.1,131455,333537,5,3,1,1,0,0,0,0,0,0,1,0,0,0,4,2025-12-02 06:05:02
13776,2025,USA.W.USL.1,131447,335327,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,2025-12-02 06:05:00
13776,2025,USA.W.USL.1,131450,336371,11,0,21,12,1,0,0,0,0,10,19,2,0,0,14,2025-12-02 06:05:00
13776,2025,USA.W.USL.1,131454,337565,11,0,7,19,2,0,0,0,0,4,9,1,0,0,17,2025-12-02 06:05:00
13776,2025,USA.W.USL.1,131449,338438,12,0,8,8,2,0,1,0,0,4,9,0,0,0,18,2025-12-02 06:05:01
13776,2025,USA.W.USL.1,131452,339341,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,2025-12-02 06:04:59
